scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,primary_moderator_value,primary_moderator_z
scenario_00371,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,480.0,30.0,30.0,-30.0,-1,profile_0458,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,93,3,60.0,30.954,36.7,32.601,28.719,12.759,15.709,26.24,46.353,47.721,41.557,48.713,38.321,45.436,44.684,4.364,0.0,12.748,3.193,9.281,18.288,7.979,61.717,84.382,80.484,91.512,68.101,67.998,75.699,28.076,32.213,27.119,30.684,22.113,27.84,28.007,0.6009,0.3991,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,60.0,1.1333105695820649
scenario_00372,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,187.0,210.0,23.0,23.0,23.0,1,profile_0458,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,93,4,60.0,30.954,36.7,32.601,28.719,12.759,15.709,26.24,46.353,47.721,41.557,48.713,38.321,45.436,44.684,4.364,0.0,12.748,3.193,9.281,18.288,7.979,61.717,84.382,80.484,91.512,68.101,67.998,75.699,28.076,32.213,27.119,30.684,22.113,27.84,28.007,0.6009,0.3991,0.0,0.0,1.0,187.0,0.187,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,60.0,1.1333105695820649
scenario_00373,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,400.0,-50.0,50.0,50.0,-1,profile_0465,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.7,0.6,False,False,False,False,profile_panel_repeated_attacked_leaves,94,1,68.0,41.964,49.727,40.784,45.796,40.081,46.893,44.208,46.947,41.16,61.151,32.403,35.15,38.727,42.59,32.481,50.169,26.685,42.505,36.001,16.564,34.068,67.73,55.159,55.239,53.783,44.914,76.941,58.961,73.813,79.401,69.802,80.875,68.315,100.0,78.701,0.4601,0.5399,1.0,0.0,0.0,450.0,0.45,0.7733333333333333,1.5494369220657689,0.0,0.0,0.0,68.0,1.635052935750107
scenario_00374,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,510.0,60.0,60.0,-60.0,-1,profile_0465,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,94,2,68.0,41.964,49.727,40.784,45.796,40.081,46.893,44.208,46.947,41.16,61.151,32.403,35.15,38.727,42.59,32.481,50.169,26.685,42.505,36.001,16.564,34.068,67.73,55.159,55.239,53.783,44.914,76.941,58.961,73.813,79.401,69.802,80.875,68.315,100.0,78.701,0.4601,0.5399,1.0,0.0,0.0,450.0,0.45,0.7733333333333333,1.5494369220657689,1.0,0.0,0.0,68.0,1.635052935750107
scenario_00375,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,67.0,75.0,8.0,8.0,-8.0,-1,profile_0465,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,94,3,68.0,41.964,49.727,40.784,45.796,40.081,46.893,44.208,46.947,41.16,61.151,32.403,35.15,38.727,42.59,32.481,50.169,26.685,42.505,36.001,16.564,34.068,67.73,55.159,55.239,53.783,44.914,76.941,58.961,73.813,79.401,69.802,80.875,68.315,100.0,78.701,0.4601,0.5399,1.0,0.0,0.0,67.0,0.067,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,68.0,1.635052935750107
scenario_00376,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,321.0,384.0,63.0,63.0,63.0,1,profile_0465,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,94,4,68.0,41.964,49.727,40.784,45.796,40.081,46.893,44.208,46.947,41.16,61.151,32.403,35.15,38.727,42.59,32.481,50.169,26.685,42.505,36.001,16.564,34.068,67.73,55.159,55.239,53.783,44.914,76.941,58.961,73.813,79.401,69.802,80.875,68.315,100.0,78.701,0.4601,0.5399,1.0,0.0,0.0,321.0,0.321,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,68.0,1.635052935750107
scenario_00377,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,660.0,37.0,37.0,-37.0,-1,profile_0466,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,95,1,65.0,48.088,52.829,42.373,49.632,51.761,53.952,49.772,29.535,41.814,27.268,14.42,4.765,31.36,24.86,100.0,88.866,90.584,95.72,87.02,95.595,92.964,19.007,5.64,18.23,29.911,13.617,23.75,18.359,69.121,79.068,58.808,57.894,71.562,62.801,66.542,0.3414,0.6586,1.0,0.0,0.0,623.0,0.623,0.7733333333333333,1.5494369220657689,0.0,0.0,0.0,65.0,1.4468995484370912
scenario_00378,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,423.0,387.0,-36.0,36.0,36.0,-1,profile_0466,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,95,2,65.0,48.088,52.829,42.373,49.632,51.761,53.952,49.772,29.535,41.814,27.268,14.42,4.765,31.36,24.86,100.0,88.866,90.584,95.72,87.02,95.595,92.964,19.007,5.64,18.23,29.911,13.617,23.75,18.359,69.121,79.068,58.808,57.894,71.562,62.801,66.542,0.3414,0.6586,1.0,0.0,0.0,423.0,0.423,0.7733333333333333,1.5494369220657689,1.0,0.0,0.0,65.0,1.4468995484370912
scenario_00379,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,387.0,450.0,63.0,63.0,-63.0,-1,profile_0466,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,95,3,65.0,48.088,52.829,42.373,49.632,51.761,53.952,49.772,29.535,41.814,27.268,14.42,4.765,31.36,24.86,100.0,88.866,90.584,95.72,87.02,95.595,92.964,19.007,5.64,18.23,29.911,13.617,23.75,18.359,69.121,79.068,58.808,57.894,71.562,62.801,66.542,0.3414,0.6586,1.0,0.0,0.0,387.0,0.387,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,65.0,1.4468995484370912
scenario_00380,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,657.0,34.0,34.0,34.0,1,profile_0466,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,95,4,65.0,48.088,52.829,42.373,49.632,51.761,53.952,49.772,29.535,41.814,27.268,14.42,4.765,31.36,24.86,100.0,88.866,90.584,95.72,87.02,95.595,92.964,19.007,5.64,18.23,29.911,13.617,23.75,18.359,69.121,79.068,58.808,57.894,71.562,62.801,66.542,0.3414,0.6586,1.0,0.0,0.0,623.0,0.623,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,65.0,1.4468995484370912
scenario_00381,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,420.0,-30.0,30.0,30.0,-1,profile_0467,0.62,0.7,0.6,True,True,0.7,0.6,False,False,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,96,1,18.0,23.562,32.975,20.273,33.966,23.941,19.446,25.694,26.866,39.652,52.998,48.935,20.868,57.358,41.113,97.578,99.798,89.834,98.307,100.0,95.007,96.754,67.804,61.835,59.654,66.095,75.996,72.334,67.286,23.0,29.603,40.104,31.491,15.817,19.882,26.65,0.6784,0.3216,0.0,1.0,0.0,450.0,0.45,0.64,-2.032558563131787,0.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00382,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,28.0,-14.0,14.0,14.0,-1,profile_0467,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.7,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,96,2,18.0,23.562,32.975,20.273,33.966,23.941,19.446,25.694,26.866,39.652,52.998,48.935,20.868,57.358,41.113,97.578,99.798,89.834,98.307,100.0,95.007,96.754,67.804,61.835,59.654,66.095,75.996,72.334,67.286,23.0,29.603,40.104,31.491,15.817,19.882,26.65,0.6784,0.3216,0.0,1.0,0.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00383,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,-72.0,-1,profile_0467,0.62,0.7,0.8,False,False,0.0,0.0,True,True,0.3,0.4,True,True,False,False,profile_panel_repeated_attacked_leaves,96,3,18.0,23.562,32.975,20.273,33.966,23.941,19.446,25.694,26.866,39.652,52.998,48.935,20.868,57.358,41.113,97.578,99.798,89.834,98.307,100.0,95.007,96.754,67.804,61.835,59.654,66.095,75.996,72.334,67.286,23.0,29.603,40.104,31.491,15.817,19.882,26.65,0.6784,0.3216,0.0,1.0,0.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,18.0,-1.5008368528001557
scenario_00384,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,215.0,190.0,-25.0,25.0,-25.0,1,profile_0467,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,96,4,18.0,23.562,32.975,20.273,33.966,23.941,19.446,25.694,26.866,39.652,52.998,48.935,20.868,57.358,41.113,97.578,99.798,89.834,98.307,100.0,95.007,96.754,67.804,61.835,59.654,66.095,75.996,72.334,67.286,23.0,29.603,40.104,31.491,15.817,19.882,26.65,0.6784,0.3216,0.0,1.0,0.0,215.0,0.215,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,18.0,-1.5008368528001557
scenario_00385,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,380.0,-70.0,70.0,70.0,-1,profile_0481,0.62,0.7,0.8,False,True,0.7,0.8,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,97,1,44.0,23.772,9.206,19.073,15.126,7.811,7.408,13.733,34.496,27.941,27.809,34.38,40.904,14.109,29.94,23.072,6.048,3.15,3.079,16.744,4.177,9.378,53.557,65.992,65.89,72.941,50.582,60.863,61.637,31.635,16.41,36.563,40.054,19.933,33.32,29.653,0.6129,0.3871,1.0,0.0,0.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,44.0,0.1298258372459809
scenario_00386,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,480.0,30.0,30.0,-30.0,-1,profile_0481,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,97,2,44.0,23.772,9.206,19.073,15.126,7.811,7.408,13.733,34.496,27.941,27.809,34.38,40.904,14.109,29.94,23.072,6.048,3.15,3.079,16.744,4.177,9.378,53.557,65.992,65.89,72.941,50.582,60.863,61.637,31.635,16.41,36.563,40.054,19.933,33.32,29.653,0.6129,0.3871,1.0,0.0,0.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,44.0,0.1298258372459809
scenario_00387,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,250.0,33.0,33.0,-33.0,-1,profile_0481,0.62,0.8,0.9,False,False,0.7,0.8,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,97,3,44.0,23.772,9.206,19.073,15.126,7.811,7.408,13.733,34.496,27.941,27.809,34.38,40.904,14.109,29.94,23.072,6.048,3.15,3.079,16.744,4.177,9.378,53.557,65.992,65.89,72.941,50.582,60.863,61.637,31.635,16.41,36.563,40.054,19.933,33.32,29.653,0.6129,0.3871,1.0,0.0,0.0,217.0,0.217,0.7733333333333333,1.5494369220657689,0.0,1.0,0.0,44.0,0.1298258372459809
scenario_00388,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,472.0,400.0,-72.0,72.0,-72.0,1,profile_0481,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.7,0.6,False,False,False,False,profile_panel_repeated_attacked_leaves,97,4,44.0,23.772,9.206,19.073,15.126,7.811,7.408,13.733,34.496,27.941,27.809,34.38,40.904,14.109,29.94,23.072,6.048,3.15,3.079,16.744,4.177,9.378,53.557,65.992,65.89,72.941,50.582,60.863,61.637,31.635,16.41,36.563,40.054,19.933,33.32,29.653,0.6129,0.3871,1.0,0.0,0.0,472.0,0.472,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,44.0,0.1298258372459809
scenario_00389,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,35.0,-7.0,7.0,7.0,-1,profile_0493,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,98,1,18.0,38.351,47.32,51.439,36.906,50.341,51.039,45.899,26.408,56.658,43.958,50.45,52.601,36.286,44.394,17.746,45.088,50.3,54.173,8.213,21.036,32.759,0.0,8.124,0.0,3.097,4.439,0.0,2.61,28.504,48.069,48.353,41.616,20.126,36.452,37.187,0.3686,0.6314,0.0,0.0,1.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00390,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,64.0,22.0,22.0,-22.0,-1,profile_0493,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,98,2,18.0,38.351,47.32,51.439,36.906,50.341,51.039,45.899,26.408,56.658,43.958,50.45,52.601,36.286,44.394,17.746,45.088,50.3,54.173,8.213,21.036,32.759,0.0,8.124,0.0,3.097,4.439,0.0,2.61,28.504,48.069,48.353,41.616,20.126,36.452,37.187,0.3686,0.6314,0.0,0.0,1.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00391,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,37.0,102.0,65.0,65.0,-65.0,-1,profile_0493,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,98,3,18.0,38.351,47.32,51.439,36.906,50.341,51.039,45.899,26.408,56.658,43.958,50.45,52.601,36.286,44.394,17.746,45.088,50.3,54.173,8.213,21.036,32.759,0.0,8.124,0.0,3.097,4.439,0.0,2.61,28.504,48.069,48.353,41.616,20.126,36.452,37.187,0.3686,0.6314,0.0,0.0,1.0,37.0,0.037,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,18.0,-1.5008368528001557
scenario_00392,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,28.0,-14.0,14.0,-14.0,1,profile_0493,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.7,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,98,4,18.0,38.351,47.32,51.439,36.906,50.341,51.039,45.899,26.408,56.658,43.958,50.45,52.601,36.286,44.394,17.746,45.088,50.3,54.173,8.213,21.036,32.759,0.0,8.124,0.0,3.097,4.439,0.0,2.61,28.504,48.069,48.353,41.616,20.126,36.452,37.187,0.3686,0.6314,0.0,0.0,1.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,18.0,-1.5008368528001557
scenario_00393,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,427.0,389.0,-38.0,38.0,38.0,-1,profile_0495,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,99,1,28.0,71.346,66.223,72.834,66.249,70.205,81.745,71.434,28.452,23.601,16.414,27.478,21.173,15.427,22.091,71.226,82.36,63.663,61.508,73.867,84.522,72.858,65.731,65.201,58.459,65.548,56.906,59.074,61.82,62.55,87.815,83.777,86.112,85.63,76.501,80.398,0.6226,0.3774,0.0,0.0,1.0,427.0,0.427,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,28.0,-0.8736588950901031
scenario_00394,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,312.0,350.0,38.0,38.0,-38.0,-1,profile_0495,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,99,2,28.0,71.346,66.223,72.834,66.249,70.205,81.745,71.434,28.452,23.601,16.414,27.478,21.173,15.427,22.091,71.226,82.36,63.663,61.508,73.867,84.522,72.858,65.731,65.201,58.459,65.548,56.906,59.074,61.82,62.55,87.815,83.777,86.112,85.63,76.501,80.398,0.6226,0.3774,0.0,0.0,1.0,312.0,0.312,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,28.0,-0.8736588950901031
scenario_00395,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,155.0,32.0,32.0,-32.0,-1,profile_0495,0.62,0.7,0.8,False,True,0.3,0.2,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,99,3,28.0,71.346,66.223,72.834,66.249,70.205,81.745,71.434,28.452,23.601,16.414,27.478,21.173,15.427,22.091,71.226,82.36,63.663,61.508,73.867,84.522,72.858,65.731,65.201,58.459,65.548,56.906,59.074,61.82,62.55,87.815,83.777,86.112,85.63,76.501,80.398,0.6226,0.3774,0.0,0.0,1.0,123.0,0.123,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,28.0,-0.8736588950901031
scenario_00396,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,245.0,28.0,28.0,28.0,1,profile_0495,0.75,0.6,0.7,False,True,0.7,0.8,False,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,99,4,28.0,71.346,66.223,72.834,66.249,70.205,81.745,71.434,28.452,23.601,16.414,27.478,21.173,15.427,22.091,71.226,82.36,63.663,61.508,73.867,84.522,72.858,65.731,65.201,58.459,65.548,56.906,59.074,61.82,62.55,87.815,83.777,86.112,85.63,76.501,80.398,0.6226,0.3774,0.0,0.0,1.0,217.0,0.217,0.6833333333333332,-0.8684100304425839,0.0,0.0,1.0,28.0,-0.8736588950901031
scenario_00397,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,370.0,-80.0,80.0,80.0,-1,profile_0496,0.62,0.8,0.7,False,True,0.7,0.6,False,False,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,100,1,43.0,65.242,88.885,68.656,77.911,75.083,76.987,75.461,27.151,36.211,36.283,35.023,31.273,31.582,32.92,77.953,81.245,84.299,70.527,75.37,89.838,79.872,33.403,34.313,19.337,20.127,29.962,33.624,28.461,0.0,1.297,0.0,6.854,9.216,11.688,4.843,0.4834,0.5166,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,43.0,0.0671080414749756
scenario_00398,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,487.0,425.0,-62.0,62.0,62.0,-1,profile_0496,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,100,2,43.0,65.242,88.885,68.656,77.911,75.083,76.987,75.461,27.151,36.211,36.283,35.023,31.273,31.582,32.92,77.953,81.245,84.299,70.527,75.37,89.838,79.872,33.403,34.313,19.337,20.127,29.962,33.624,28.461,0.0,1.297,0.0,6.854,9.216,11.688,4.843,0.4834,0.5166,0.0,0.0,1.0,487.0,0.487,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,43.0,0.0671080414749756
scenario_00399,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,110.0,130.0,20.0,20.0,-20.0,-1,profile_0496,0.62,0.7,0.8,False,False,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,100,3,43.0,65.242,88.885,68.656,77.911,75.083,76.987,75.461,27.151,36.211,36.283,35.023,31.273,31.582,32.92,77.953,81.245,84.299,70.527,75.37,89.838,79.872,33.403,34.313,19.337,20.127,29.962,33.624,28.461,0.0,1.297,0.0,6.854,9.216,11.688,4.843,0.4834,0.5166,0.0,0.0,1.0,110.0,0.11,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,43.0,0.0671080414749756
